unit,sex,age,region,year,value
YR,T,Y72,PT,2005,12.8
YR,T,Y73,PT,2005,12.1
YR,T,Y74,PT,2005,11.4
YR,T,Y75,PT,2005,10.7
YR,T,Y76,PT,2005,10.1
YR,T,Y77,PT,2005,9.5
YR,T,Y78,PT,2005,8.9
YR,T,Y79,PT,2005,8.4
YR,T,Y8,PT,2005,70.6
YR,T,Y80,PT,2005,7.8
YR,T,Y81,PT,2005,7.3
YR,T,Y82,PT,2005,6.9
YR,T,Y83,PT,2005,6.4
YR,T,Y84,PT,2005,6.0
YR,T,Y9,PT,2005,69.6
YR,T,Y_GE85,PT,2005,5.6
YR,T,Y_LT1,PT,2005,78.2
YR,F,Y1,PT,2004,81.0
YR,F,Y10,PT,2004,72.2
YR,F,Y11,PT,2004,71.2
YR,F,Y12,PT,2004,70.2
YR,F,Y13,PT,2004,69.2
YR,F,Y14,PT,2004,68.2
YR,F,Y15,PT,2004,67.2
YR,F,Y16,PT,2004,66.3
YR,F,Y17,PT,2004,65.3
YR,F,Y18,PT,2004,64.3
YR,F,Y19,PT,2004,63.3
YR,F,Y2,PT,2004,80.1
YR,F,Y20,PT,2004,62.3
YR,F,Y21,PT,2004,61.4
YR,F,Y22,PT,2004,60.4
YR,F,Y23,PT,2004,59.4
YR,F,Y24,PT,2004,58.4
YR,F,Y25,PT,2004,57.4
YR,F,Y26,PT,2004,56.4
YR,F,Y27,PT,2004,55.5
YR,F,Y28,PT,2004,54.5
YR,F,Y29,PT,2004,53.5
YR,F,Y3,PT,2004,79.1
YR,F,Y30,PT,2004,52.5
YR,F,Y31,PT,2004,51.6
YR,F,Y32,PT,2004,50.6
YR,F,Y33,PT,2004,49.6
YR,F,Y34,PT,2004,48.6
YR,F,Y35,PT,2004,47.7
YR,F,Y36,PT,2004,46.7
YR,F,Y37,PT,2004,45.8
YR,F,Y38,PT,2004,44.8
YR,F,Y39,PT,2004,43.8
YR,F,Y4,PT,2004,78.1
YR,F,Y40,PT,2004,42.9
YR,F,Y41,PT,2004,41.9
YR,F,Y42,PT,2004,41.0
YR,F,Y43,PT,2004,40.0
YR,F,Y44,PT,2004,39.1
YR,F,Y45,PT,2004,38.1
YR,F,Y46,PT,2004,37.2
YR,F,Y47,PT,2004,36.2
YR,F,Y48,PT,2004,35.3
YR,F,Y49,PT,2004,34.4
YR,F,Y5,PT,2004,77.1
YR,F,Y50,PT,2004,33.4
YR,F,Y51,PT,2004,32.5
YR,F,Y52,PT,2004,31.6
YR,F,Y53,PT,2004,30.7
YR,F,Y54,PT,2004,29.8
YR,F,Y55,PT,2004,28.9
YR,F,Y56,PT,2004,27.9
YR,F,Y57,PT,2004,27.1
YR,F,Y58,PT,2004,26.1
YR,F,Y59,PT,2004,25.2
YR,F,Y6,PT,2004,76.1
YR,F,Y60,PT,2004,24.4
YR,F,Y61,PT,2004,23.5
YR,F,Y62,PT,2004,22.6
YR,F,Y63,PT,2004,21.7
YR,F,Y64,PT,2004,20.8
YR,F,Y65,PT,2004,20.0
YR,F,Y66,PT,2004,19.1
YR,F,Y67,PT,2004,18.3
YR,F,Y68,PT,2004,17.5
YR,F,Y69,PT,2004,16.7
YR,F,Y7,PT,2004,75.1
YR,F,Y70,PT,2004,15.9
YR,F,Y71,PT,2004,15.1
YR,F,Y72,PT,2004,14.3
YR,F,Y73,PT,2004,13.5
YR,F,Y74,PT,2004,12.8
YR,F,Y75,PT,2004,12.1
YR,F,Y76,PT,2004,11.4
YR,F,Y77,PT,2004,10.7
YR,F,Y78,PT,2004,10.0
YR,F,Y79,PT,2004,9.4
YR,F,Y8,PT,2004,74.2
YR,F,Y80,PT,2004,8.8
YR,F,Y81,PT,2004,8.3
YR,F,Y82,PT,2004,7.7
YR,F,Y83,PT,2004,7.3
YR,F,Y84,PT,2004,6.8
YR,F,Y9,PT,2004,73.2
YR,F,Y_GE85,PT,2004,6.4
YR,F,Y_LT1,PT,2004,81.8
YR,M,Y1,PT,2004,74.3
YR,M,Y10,PT,2004,65.5
YR,M,Y11,PT,2004,64.5
YR,M,Y12,PT,2004,63.5
YR,M,Y13,PT,2004,62.5
YR,M,Y14,PT,2004,61.5
YR,M,Y15,PT,2004,60.5
YR,M,Y16,PT,2004,59.5
YR,M,Y17,PT,2004,58.6
YR,M,Y18,PT,2004,57.6
YR,M,Y19,PT,2004,56.6
YR,M,Y2,PT,2004,73.3
YR,M,Y20,PT,2004,55.7
YR,M,Y21,PT,2004,54.7
YR,M,Y22,PT,2004,53.8
YR,M,Y23,PT,2004,52.9
YR,M,Y24,PT,2004,51.9
YR,M,Y25,PT,2004,51.0
YR,M,Y26,PT,2004,50.0
YR,M,Y27,PT,2004,49.1
YR,M,Y28,PT,2004,48.1
YR,M,Y29,PT,2004,47.2
YR,M,Y3,PT,2004,72.4
YR,M,Y30,PT,2004,46.3
YR,M,Y31,PT,2004,45.3
YR,M,Y32,PT,2004,44.4
YR,M,Y33,PT,2004,43.5
YR,M,Y34,PT,2004,42.6
YR,M,Y35,PT,2004,41.6
YR,M,Y36,PT,2004,40.7
YR,M,Y37,PT,2004,39.8
YR,M,Y38,PT,2004,38.9
YR,M,Y39,PT,2004,38.0
YR,M,Y4,PT,2004,71.4
YR,M,Y40,PT,2004,37.1
YR,M,Y41,PT,2004,36.2
YR,M,Y42,PT,2004,35.3
YR,M,Y43,PT,2004,34.4
YR,M,Y44,PT,2004,33.5
YR,M,Y45,PT,2004,32.7
YR,M,Y46,PT,2004,31.8
YR,M,Y47,PT,2004,30.9
YR,M,Y48,PT,2004,30.1
YR,M,Y49,PT,2004,29.2
YR,M,Y5,PT,2004,70.4
YR,M,Y50,PT,2004,28.4
YR,M,Y51,PT,2004,27.5
YR,M,Y52,PT,2004,26.7
YR,M,Y53,PT,2004,25.9
YR,M,Y54,PT,2004,25.0
YR,M,Y55,PT,2004,24.2
YR,M,Y56,PT,2004,23.4
YR,M,Y57,PT,2004,22.6
YR,M,Y58,PT,2004,21.8
YR,M,Y59,PT,2004,21.0
YR,M,Y6,PT,2004,69.4
YR,M,Y60,PT,2004,20.1
YR,M,Y61,PT,2004,19.4
YR,M,Y62,PT,2004,18.6
YR,M,Y63,PT,2004,17.8
YR,M,Y64,PT,2004,17.1
YR,M,Y65,PT,2004,16.3
YR,M,Y66,PT,2004,15.6
YR,M,Y67,PT,2004,14.9
YR,M,Y68,PT,2004,14.2
YR,M,Y69,PT,2004,13.5
YR,M,Y7,PT,2004,68.4
YR,M,Y70,PT,2004,12.8
YR,M,Y71,PT,2004,12.2
YR,M,Y72,PT,2004,11.5
YR,M,Y73,PT,2004,10.9
YR,M,Y74,PT,2004,10.3
YR,M,Y75,PT,2004,9.7
YR,M,Y76,PT,2004,9.2
YR,M,Y77,PT,2004,8.6
YR,M,Y78,PT,2004,8.1
YR,M,Y79,PT,2004,7.6
YR,M,Y8,PT,2004,67.4
YR,M,Y80,PT,2004,7.2
YR,M,Y81,PT,2004,6.8
YR,M,Y82,PT,2004,6.4
YR,M,Y83,PT,2004,6.0
YR,M,Y84,PT,2004,5.6
YR,M,Y9,PT,2004,66.4
YR,M,Y_GE85,PT,2004,5.3
YR,M,Y_LT1,PT,2004,75.0
YR,T,Y1,PT,2004,77.7
YR,T,Y10,PT,2004,68.9
YR,T,Y11,PT,2004,67.9
YR,T,Y12,PT,2004,66.9
YR,T,Y13,PT,2004,65.9
YR,T,Y14,PT,2004,64.9
YR,T,Y15,PT,2004,63.9
YR,T,Y16,PT,2004,62.9
YR,T,Y17,PT,2004,62.0
YR,T,Y18,PT,2004,61.0
YR,T,Y19,PT,2004,60.0
YR,T,Y2,PT,2004,76.7
YR,T,Y20,PT,2004,59.1
YR,T,Y21,PT,2004,58.1
YR,T,Y22,PT,2004,57.1
YR,T,Y23,PT,2004,56.2
YR,T,Y24,PT,2004,55.2
YR,T,Y25,PT,2004,54.2
YR,T,Y26,PT,2004,53.3
YR,T,Y27,PT,2004,52.3
YR,T,Y28,PT,2004,51.4
YR,T,Y29,PT,2004,50.4
YR,T,Y3,PT,2004,75.8
YR,T,Y30,PT,2004,49.5
YR,T,Y31,PT,2004,48.5
YR,T,Y32,PT,2004,47.6
YR,T,Y33,PT,2004,46.6
YR,T,Y34,PT,2004,45.7
YR,T,Y35,PT,2004,44.7
YR,T,Y36,PT,2004,43.8
YR,T,Y37,PT,2004,42.9
YR,T,Y38,PT,2004,41.9
YR,T,Y39,PT,2004,41.0
YR,T,Y4,PT,2004,74.8
YR,T,Y40,PT,2004,40.1
YR,T,Y41,PT,2004,39.1
YR,T,Y42,PT,2004,38.2
YR,T,Y43,PT,2004,37.3
YR,T,Y44,PT,2004,36.4
YR,T,Y45,PT,2004,35.5
YR,T,Y46,PT,2004,34.6
YR,T,Y47,PT,2004,33.7
YR,T,Y48,PT,2004,32.8
YR,T,Y49,PT,2004,31.9
YR,T,Y5,PT,2004,73.8
YR,T,Y50,PT,2004,31.0
YR,T,Y51,PT,2004,30.1
YR,T,Y52,PT,2004,29.3
YR,T,Y53,PT,2004,28.4
YR,T,Y54,PT,2004,27.5
YR,T,Y55,PT,2004,26.6
YR,T,Y56,PT,2004,25.8
YR,T,Y57,PT,2004,24.9
YR,T,Y58,PT,2004,24.1
YR,T,Y59,PT,2004,23.2
YR,T,Y6,PT,2004,72.8
YR,T,Y60,PT,2004,22.4
YR,T,Y61,PT,2004,21.6
YR,T,Y62,PT,2004,20.7
YR,T,Y63,PT,2004,19.9
YR,T,Y64,PT,2004,19.1
YR,T,Y65,PT,2004,18.3
YR,T,Y66,PT,2004,17.5
YR,T,Y67,PT,2004,16.8
YR,T,Y68,PT,2004,16.0
YR,T,Y69,PT,2004,15.2
YR,T,Y7,PT,2004,71.8
YR,T,Y70,PT,2004,14.5
YR,T,Y71,PT,2004,13.8
YR,T,Y72,PT,2004,13.1
YR,T,Y73,PT,2004,12.4
YR,T,Y74,PT,2004,11.7
YR,T,Y75,PT,2004,11.1
YR,T,Y76,PT,2004,10.4
YR,T,Y77,PT,2004,9.8
YR,T,Y78,PT,2004,9.2
YR,T,Y79,PT,2004,8.7
YR,T,Y8,PT,2004,70.8
YR,T,Y80,PT,2004,8.2
YR,T,Y81,PT,2004,7.7
YR,T,Y82,PT,2004,7.2
YR,T,Y83,PT,2004,6.8
YR,T,Y84,PT,2004,6.4
YR,T,Y9,PT,2004,69.8
YR,T,Y_GE85,PT,2004,6.0
YR,T,Y_LT1,PT,2004,78.4
YR,F,Y1,PT,2003,80.1
YR,F,Y10,PT,2003,71.3
YR,F,Y11,PT,2003,70.3
YR,F,Y12,PT,2003,69.3
YR,F,Y13,PT,2003,68.3
YR,F,Y14,PT,2003,67.3
YR,F,Y15,PT,2003,66.3
YR,F,Y16,PT,2003,65.3
YR,F,Y17,PT,2003,64.3
YR,F,Y18,PT,2003,63.4
YR,F,Y19,PT,2003,62.4
YR,F,Y2,PT,2003,79.1
YR,F,Y20,PT,2003,61.4
YR,F,Y21,PT,2003,60.4
YR,F,Y22,PT,2003,59.4
YR,F,Y23,PT,2003,58.5
YR,F,Y24,PT,2003,57.5
YR,F,Y25,PT,2003,56.5
YR,F,Y26,PT,2003,55.5
YR,F,Y27,PT,2003,54.6
YR,F,Y28,PT,2003,53.6
YR,F,Y29,PT,2003,52.6
YR,F,Y3,PT,2003,78.2
YR,F,Y30,PT,2003,51.7
YR,F,Y31,PT,2003,50.7
YR,F,Y32,PT,2003,49.7
YR,F,Y33,PT,2003,48.7
YR,F,Y34,PT,2003,47.8
YR,F,Y35,PT,2003,46.8
YR,F,Y36,PT,2003,45.8
YR,F,Y37,PT,2003,44.9
YR,F,Y38,PT,2003,43.9
YR,F,Y39,PT,2003,43.0
YR,F,Y4,PT,2003,77.2
YR,F,Y40,PT,2003,42.0
YR,F,Y41,PT,2003,41.1
YR,F,Y42,PT,2003,40.1
YR,F,Y43,PT,2003,39.1
YR,F,Y44,PT,2003,38.2
YR,F,Y45,PT,2003,37.2
YR,F,Y46,PT,2003,36.3
YR,F,Y47,PT,2003,35.4
YR,F,Y48,PT,2003,34.4
YR,F,Y49,PT,2003,33.5
YR,F,Y5,PT,2003,76.2
YR,F,Y50,PT,2003,32.6
YR,F,Y51,PT,2003,31.7
YR,F,Y52,PT,2003,30.7
YR,F,Y53,PT,2003,29.8
YR,F,Y54,PT,2003,28.9
YR,F,Y55,PT,2003,28.0
YR,F,Y56,PT,2003,27.1
YR,F,Y57,PT,2003,26.2
YR,F,Y58,PT,2003,25.3
YR,F,Y59,PT,2003,24.4
YR,F,Y6,PT,2003,75.2
YR,F,Y60,PT,2003,23.5
YR,F,Y61,PT,2003,22.7
YR,F,Y62,PT,2003,21.8
YR,F,Y63,PT,2003,20.9
YR,F,Y64,PT,2003,20.1
YR,F,Y65,PT,2003,19.2
YR,F,Y66,PT,2003,18.4
YR,F,Y67,PT,2003,17.5
YR,F,Y68,PT,2003,16.7
YR,F,Y69,PT,2003,15.9
YR,F,Y7,PT,2003,74.2
YR,F,Y70,PT,2003,15.1
YR,F,Y71,PT,2003,14.3
YR,F,Y72,PT,2003,13.5
YR,F,Y73,PT,2003,12.8
YR,F,Y74,PT,2003,12.0
YR,F,Y75,PT,2003,11.3
YR,F,Y76,PT,2003,10.6
YR,F,Y77,PT,2003,10.0
YR,F,Y78,PT,2003,9.3
YR,F,Y79,PT,2003,8.7
YR,F,Y8,PT,2003,73.2
YR,F,Y80,PT,2003,8.2
YR,F,Y81,PT,2003,7.6
YR,F,Y82,PT,2003,7.1
YR,F,Y83,PT,2003,6.6
YR,F,Y84,PT,2003,6.2
YR,F,Y9,PT,2003,72.2
YR,F,Y_GE85,PT,2003,5.8
YR,F,Y_LT1,PT,2003,80.8
YR,M,Y1,PT,2003,73.5
YR,M,Y10,PT,2003,64.7
YR,M,Y11,PT,2003,63.7
YR,M,Y12,PT,2003,62.7
YR,M,Y13,PT,2003,61.7
YR,M,Y14,PT,2003,60.7
YR,M,Y15,PT,2003,59.7
YR,M,Y16,PT,2003,58.8
YR,M,Y17,PT,2003,57.8
YR,M,Y18,PT,2003,56.8
YR,M,Y19,PT,2003,55.9
YR,M,Y2,PT,2003,72.5
YR,M,Y20,PT,2003,54.9
YR,M,Y21,PT,2003,54.0
YR,M,Y22,PT,2003,53.0
YR,M,Y23,PT,2003,52.1
YR,M,Y24,PT,2003,51.2
YR,M,Y25,PT,2003,50.2
YR,M,Y26,PT,2003,49.3
YR,M,Y27,PT,2003,48.3
YR,M,Y28,PT,2003,47.4
YR,M,Y29,PT,2003,46.5
YR,M,Y3,PT,2003,71.6
YR,M,Y30,PT,2003,45.5
YR,M,Y31,PT,2003,44.6
YR,M,Y32,PT,2003,43.7
YR,M,Y33,PT,2003,42.8
YR,M,Y34,PT,2003,41.9
YR,M,Y35,PT,2003,41.0
YR,M,Y36,PT,2003,40.0
YR,M,Y37,PT,2003,39.1
YR,M,Y38,PT,2003,38.2
YR,M,Y39,PT,2003,37.3
YR,M,Y4,PT,2003,70.6
YR,M,Y40,PT,2003,36.4
YR,M,Y41,PT,2003,35.5
YR,M,Y42,PT,2003,34.6
YR,M,Y43,PT,2003,33.7
YR,M,Y44,PT,2003,32.9
YR,M,Y45,PT,2003,32.0
YR,M,Y46,PT,2003,31.1
YR,M,Y47,PT,2003,30.3
YR,M,Y48,PT,2003,29.4
YR,M,Y49,PT,2003,28.6
YR,M,Y5,PT,2003,69.6
YR,M,Y50,PT,2003,27.7
YR,M,Y51,PT,2003,26.9
YR,M,Y52,PT,2003,26.1
YR,M,Y53,PT,2003,25.2
YR,M,Y54,PT,2003,24.4
YR,M,Y55,PT,2003,23.6
YR,M,Y56,PT,2003,22.7
YR,M,Y57,PT,2003,21.9
YR,M,Y58,PT,2003,21.1
YR,M,Y59,PT,2003,20.3
YR,M,Y6,PT,2003,68.6
YR,M,Y60,PT,2003,19.5
YR,M,Y61,PT,2003,18.8
YR,M,Y62,PT,2003,18.0
YR,M,Y63,PT,2003,17.2
YR,M,Y64,PT,2003,16.5
YR,M,Y65,PT,2003,15.7
YR,M,Y66,PT,2003,15.0
YR,M,Y67,PT,2003,14.3
YR,M,Y68,PT,2003,13.6
YR,M,Y69,PT,2003,13.0
YR,M,Y7,PT,2003,67.6
YR,M,Y70,PT,2003,12.3
YR,M,Y71,PT,2003,11.7
YR,M,Y72,PT,2003,11.0
YR,M,Y73,PT,2003,10.4
YR,M,Y74,PT,2003,9.8
YR,M,Y75,PT,2003,9.2
YR,M,Y76,PT,2003,8.7
YR,M,Y77,PT,2003,8.2
YR,M,Y78,PT,2003,7.7
YR,M,Y79,PT,2003,7.2
YR,M,Y8,PT,2003,66.6
YR,M,Y80,PT,2003,6.8
YR,M,Y81,PT,2003,6.3
YR,M,Y82,PT,2003,5.9
YR,M,Y83,PT,2003,5.6
YR,M,Y84,PT,2003,5.2
YR,M,Y9,PT,2003,65.7
YR,M,Y_GE85,PT,2003,4.9
YR,M,Y_LT1,PT,2003,74.2
YR,T,Y1,PT,2003,76.8
YR,T,Y10,PT,2003,68.0
YR,T,Y11,PT,2003,67.0
YR,T,Y12,PT,2003,66.0
YR,T,Y13,PT,2003,65.0
YR,T,Y14,PT,2003,64.1
YR,T,Y15,PT,2003,63.1
YR,T,Y16,PT,2003,62.1
YR,T,Y17,PT,2003,61.1
YR,T,Y18,PT,2003,60.1
YR,T,Y19,PT,2003,59.2
YR,T,Y2,PT,2003,75.9
YR,T,Y20,PT,2003,58.2
YR,T,Y21,PT,2003,57.2
YR,T,Y22,PT,2003,56.3
YR,T,Y23,PT,2003,55.3
YR,T,Y24,PT,2003,54.4
YR,T,Y25,PT,2003,53.4
YR,T,Y26,PT,2003,52.5
YR,T,Y27,PT,2003,51.5
YR,T,Y28,PT,2003,50.5
YR,T,Y29,PT,2003,49.6
YR,T,Y3,PT,2003,74.9
YR,T,Y30,PT,2003,48.6
YR,T,Y31,PT,2003,47.7
YR,T,Y32,PT,2003,46.8
YR,T,Y33,PT,2003,45.8
YR,T,Y34,PT,2003,44.9
YR,T,Y35,PT,2003,43.9
YR,T,Y36,PT,2003,43.0
YR,T,Y37,PT,2003,42.1
YR,T,Y38,PT,2003,41.1
YR,T,Y39,PT,2003,40.2
YR,T,Y4,PT,2003,73.9
YR,T,Y40,PT,2003,39.3
YR,T,Y41,PT,2003,38.4
YR,T,Y42,PT,2003,37.4
YR,T,Y43,PT,2003,36.5
YR,T,Y44,PT,2003,35.6
YR,T,Y45,PT,2003,34.7
YR,T,Y46,PT,2003,33.8
YR,T,Y47,PT,2003,32.9
YR,T,Y48,PT,2003,32.0
YR,T,Y49,PT,2003,31.1
YR,T,Y5,PT,2003,72.9
YR,T,Y50,PT,2003,30.3
YR,T,Y51,PT,2003,29.4
YR,T,Y52,PT,2003,28.5
YR,T,Y53,PT,2003,27.6
YR,T,Y54,PT,2003,26.8
YR,T,Y55,PT,2003,25.9
YR,T,Y56,PT,2003,25.0
YR,T,Y57,PT,2003,24.2
YR,T,Y58,PT,2003,23.3
YR,T,Y59,PT,2003,22.5
YR,T,Y6,PT,2003,71.9
YR,T,Y60,PT,2003,21.7
YR,T,Y61,PT,2003,20.8
YR,T,Y62,PT,2003,20.0
YR,T,Y63,PT,2003,19.2
YR,T,Y64,PT,2003,18.4
YR,T,Y65,PT,2003,17.6
YR,T,Y66,PT,2003,16.8
YR,T,Y67,PT,2003,16.1
YR,T,Y68,PT,2003,15.3
YR,T,Y69,PT,2003,14.6
YR,T,Y7,PT,2003,71.0
YR,T,Y70,PT,2003,13.8
YR,T,Y71,PT,2003,13.1
YR,T,Y72,PT,2003,12.4
YR,T,Y73,PT,2003,11.7
YR,T,Y74,PT,2003,11.1
YR,T,Y75,PT,2003,10.4
YR,T,Y76,PT,2003,9.8
YR,T,Y77,PT,2003,9.2
YR,T,Y78,PT,2003,8.7
YR,T,Y79,PT,2003,8.1
YR,T,Y8,PT,2003,70.0
YR,T,Y80,PT,2003,7.6
YR,T,Y81,PT,2003,7.1
YR,T,Y82,PT,2003,6.7
YR,T,Y83,PT,2003,6.2
YR,T,Y84,PT,2003,5.8
YR,T,Y9,PT,2003,69.0
YR,T,Y_GE85,PT,2003,5.4
YR,T,Y_LT1,PT,2003,77.5
YR,F,Y1,PT,2002,80.2
YR,F,Y10,PT,2002,71.4
YR,F,Y11,PT,2002,70.4
YR,F,Y12,PT,2002,69.4
YR,F,Y13,PT,2002,68.4
YR,F,Y14,PT,2002,67.4
YR,F,Y15,PT,2002,66.5
YR,F,Y16,PT,2002,65.5
YR,F,Y17,PT,2002,64.5
YR,F,Y18,PT,2002,63.5
YR,F,Y19,PT,2002,62.5
YR,F,Y2,PT,2002,79.3
YR,F,Y20,PT,2002,61.5
YR,F,Y21,PT,2002,60.6
YR,F,Y22,PT,2002,59.6
YR,F,Y23,PT,2002,58.6
YR,F,Y24,PT,2002,57.6
YR,F,Y25,PT,2002,56.6
YR,F,Y26,PT,2002,55.7
YR,F,Y27,PT,2002,54.7
YR,F,Y28,PT,2002,53.7
YR,F,Y29,PT,2002,52.8
YR,F,Y3,PT,2002,78.3
YR,F,Y30,PT,2002,51.8
YR,F,Y31,PT,2002,50.8
YR,F,Y32,PT,2002,49.8
YR,F,Y33,PT,2002,48.9
YR,F,Y34,PT,2002,47.9
YR,F,Y35,PT,2002,46.9
YR,F,Y36,PT,2002,46.0
YR,F,Y37,PT,2002,45.0
YR,F,Y38,PT,2002,44.0
YR,F,Y39,PT,2002,43.1
YR,F,Y4,PT,2002,77.3
YR,F,Y40,PT,2002,42.1
YR,F,Y41,PT,2002,41.2
YR,F,Y42,PT,2002,40.2
YR,F,Y43,PT,2002,39.3
YR,F,Y44,PT,2002,38.4
YR,F,Y45,PT,2002,37.4
YR,F,Y46,PT,2002,36.5
YR,F,Y47,PT,2002,35.5
YR,F,Y48,PT,2002,34.6
YR,F,Y49,PT,2002,33.7
YR,F,Y5,PT,2002,76.3
YR,F,Y50,PT,2002,32.8
YR,F,Y51,PT,2002,31.8
YR,F,Y52,PT,2002,30.9
YR,F,Y53,PT,2002,30.0
YR,F,Y54,PT,2002,29.1
YR,F,Y55,PT,2002,28.2
YR,F,Y56,PT,2002,27.3
YR,F,Y57,PT,2002,26.4
YR,F,Y58,PT,2002,25.5
YR,F,Y59,PT,2002,24.6
YR,F,Y6,PT,2002,75.3
YR,F,Y60,PT,2002,23.7
YR,F,Y61,PT,2002,22.9
YR,F,Y62,PT,2002,22.0
YR,F,Y63,PT,2002,21.1
YR,F,Y64,PT,2002,20.3
YR,F,Y65,PT,2002,19.4
YR,F,Y66,PT,2002,18.6
YR,F,Y67,PT,2002,17.7
YR,F,Y68,PT,2002,16.9
YR,F,Y69,PT,2002,16.1
YR,F,Y7,PT,2002,74.4
YR,F,Y70,PT,2002,15.3
YR,F,Y71,PT,2002,14.5
YR,F,Y72,PT,2002,13.7
YR,F,Y73,PT,2002,13.0
YR,F,Y74,PT,2002,12.3
YR,F,Y75,PT,2002,11.5
YR,F,Y76,PT,2002,10.9
YR,F,Y77,PT,2002,10.2
YR,F,Y78,PT,2002,9.6
YR,F,Y79,PT,2002,9.0
YR,F,Y8,PT,2002,73.4
YR,F,Y80,PT,2002,8.4
YR,F,Y81,PT,2002,7.9
YR,F,Y82,PT,2002,7.4
YR,F,Y83,PT,2002,6.9
YR,F,Y84,PT,2002,6.4
YR,F,Y9,PT,2002,72.4
YR,F,Y_GE85,PT,2002,6.1
YR,F,Y_LT1,PT,2002,80.8
YR,M,Y1,PT,2002,73.3
YR,M,Y10,PT,2002,64.5
YR,M,Y11,PT,2002,63.5
YR,M,Y12,PT,2002,62.5
YR,M,Y13,PT,2002,61.5
YR,M,Y14,PT,2002,60.5
YR,M,Y15,PT,2002,59.6
YR,M,Y16,PT,2002,58.6
YR,M,Y17,PT,2002,57.6
YR,M,Y18,PT,2002,56.7
YR,M,Y19,PT,2002,55.7
YR,M,Y2,PT,2002,72.3
YR,M,Y20,PT,2002,54.8
YR,M,Y21,PT,2002,53.8
YR,M,Y22,PT,2002,52.9
YR,M,Y23,PT,2002,52.0
YR,M,Y24,PT,2002,51.0
YR,M,Y25,PT,2002,50.1
YR,M,Y26,PT,2002,49.2
YR,M,Y27,PT,2002,48.2
YR,M,Y28,PT,2002,47.3
YR,M,Y29,PT,2002,46.4
YR,M,Y3,PT,2002,71.4
YR,M,Y30,PT,2002,45.4
YR,M,Y31,PT,2002,44.5
YR,M,Y32,PT,2002,43.6
YR,M,Y33,PT,2002,42.7
YR,M,Y34,PT,2002,41.7
YR,M,Y35,PT,2002,40.9
YR,M,Y36,PT,2002,39.9
YR,M,Y37,PT,2002,39.0
YR,M,Y38,PT,2002,38.1
YR,M,Y39,PT,2002,37.2
YR,M,Y4,PT,2002,70.4
YR,M,Y40,PT,2002,36.4
YR,M,Y41,PT,2002,35.5
YR,M,Y42,PT,2002,34.6
YR,M,Y43,PT,2002,33.7
YR,M,Y44,PT,2002,32.8
YR,M,Y45,PT,2002,32.0
YR,M,Y46,PT,2002,31.1
YR,M,Y47,PT,2002,30.3
YR,M,Y48,PT,2002,29.4
YR,M,Y49,PT,2002,28.6
YR,M,Y5,PT,2002,69.4
YR,M,Y50,PT,2002,27.7
YR,M,Y51,PT,2002,26.9
YR,M,Y52,PT,2002,26.0
YR,M,Y53,PT,2002,25.2
YR,M,Y54,PT,2002,24.4
YR,M,Y55,PT,2002,23.5
YR,M,Y56,PT,2002,22.7
YR,M,Y57,PT,2002,21.9
YR,M,Y58,PT,2002,21.1
YR,M,Y59,PT,2002,20.3
YR,M,Y6,PT,2002,68.4
YR,M,Y60,PT,2002,19.5
YR,M,Y61,PT,2002,18.7
YR,M,Y62,PT,2002,18.0
YR,M,Y63,PT,2002,17.2
YR,M,Y64,PT,2002,16.5
YR,M,Y65,PT,2002,15.7
YR,M,Y66,PT,2002,15.0
YR,M,Y67,PT,2002,14.3
YR,M,Y68,PT,2002,13.7
YR,M,Y69,PT,2002,13.0
YR,M,Y7,PT,2002,67.4
YR,M,Y70,PT,2002,12.3
YR,M,Y71,PT,2002,11.7
YR,M,Y72,PT,2002,11.0
YR,M,Y73,PT,2002,10.4
YR,M,Y74,PT,2002,9.9
YR,M,Y75,PT,2002,9.3
YR,M,Y76,PT,2002,8.8
YR,M,Y77,PT,2002,8.3
YR,M,Y78,PT,2002,7.8
YR,M,Y79,PT,2002,7.3
YR,M,Y8,PT,2002,66.5
YR,M,Y80,PT,2002,6.9
YR,M,Y81,PT,2002,6.4
YR,M,Y82,PT,2002,6.0
YR,M,Y83,PT,2002,5.7
YR,M,Y84,PT,2002,5.3
YR,M,Y9,PT,2002,65.5
YR,M,Y_GE85,PT,2002,5.0
YR,M,Y_LT1,PT,2002,73.9
YR,T,Y1,PT,2002,76.8
YR,T,Y10,PT,2002,68.0
YR,T,Y11,PT,2002,67.0
YR,T,Y12,PT,2002,66.0
YR,T,Y13,PT,2002,65.0
YR,T,Y14,PT,2002,64.0
YR,T,Y15,PT,2002,63.0
YR,T,Y16,PT,2002,62.1
YR,T,Y17,PT,2002,61.1
YR,T,Y18,PT,2002,60.1
YR,T,Y19,PT,2002,59.2
YR,T,Y2,PT,2002,75.8
YR,T,Y20,PT,2002,58.2
YR,T,Y21,PT,2002,57.2
YR,T,Y22,PT,2002,56.3
YR,T,Y23,PT,2002,55.3
YR,T,Y24,PT,2002,54.4
YR,T,Y25,PT,2002,53.4
YR,T,Y26,PT,2002,52.5
YR,T,Y27,PT,2002,51.5
YR,T,Y28,PT,2002,50.6
YR,T,Y29,PT,2002,49.6
YR,T,Y3,PT,2002,74.9
YR,T,Y30,PT,2002,48.7
YR,T,Y31,PT,2002,47.7
YR,T,Y32,PT,2002,46.8
YR,T,Y33,PT,2002,45.8
YR,T,Y34,PT,2002,44.9
